Gene,TNBC1,TNBC2,TNBC3,TNBC4,TNBC5,TNBC6,TNBC7,TNBC8,TNBC9,TNBC10,Normal1,Normal2,Normal3,Normal4,Normal5,Normal6,Normal7,Normal8,Normal9,Normal10
PAX8,6.666784177,1.471540022,2.174385881,0.361227984,0.192682735,0.532469837,0.21853955,0.941502821,0.927879264,0.396451433,4.635749649,7.691078042,3.46967684,1.763233741,9.360322763,0.990306242,2.941758765,2.00456538,4.004017706,2.798177608
PAX9,0,1.916874502,0.575572733,0.015705565,12.05872785,1.185955545,1.730104767,0.545643681,1.969959053,0.297338575,4.754615024,1.721468731,5.395641526,0.751967331,1.800783538,4.538903611,1.789569915,6.079780712,5.157348894,0.57609539
PAXIP1,24.30849104,21.33733032,30.05768717,31.56818468,38.26357984,18.51542841,27.39029021,32.90980316,19.79951599,38.05933755,15.91310216,12.96654673,22.90574795,13.12053342,13.59966734,22.18285983,24.90689087,18.90018786,20.15065433,17.14569613
PBK,64.33326392,42.84892196,22.41536033,50.65044557,33.14143047,46.15545357,32.67166266,22.02902624,32.36157371,28.7757665,2.615038263,4.914515572,3.543186942,0.12964954,1.256796844,0.924285826,1.07864488,1.057353167,4.352193159,0.548662276
PBLD,5.030172899,2.284759508,4.476676813,2.764179355,18.97924942,8.398501515,3.860865375,3.434345519,1.955683987,4.493116239,10.8613237,19.01945292,8.468363812,17.34710842,12.69927557,14.40895583,14.41461795,10.13296785,8.552059558,17.74922463
PBRM1,84.59836239,74.27404638,51.06609193,52.77069678,118.9494752,105.4895356,67.12806497,51.11932364,58.75617001,57.65064586,55.0346689,117.5041237,108.8684619,170.1779859,62.33337183,100.1364662,115.4395169,94.47891113,45.85035493,161.5810403
PBX1,104.0210874,151.026476,235.6650579,310.3105438,294.2425936,102.0163801,64.05029965,249.1879797,53.64569652,387.5643132,124.7492117,169.6757325,211.2239286,206.765086,161.1701266,251.4222499,274.6867246,227.3749873,139.9012491,191.5928668
PBX2,61.01190574,60.41059038,111.2454188,67.14128832,32.49915468,70.12869781,144.3635841,89.4962625,83.56623402,138.3945877,69.98198989,51.75512444,61.54265784,47.32208201,55.20527033,70.32824832,56.08953378,64.03595119,66.43622857,55.33259054
PBX3,11.191533,25.81003749,5.883632383,21.48521226,10.59755044,24.61462836,37.46132112,6.526326375,33.23235271,3.30376194,47.94732088,38.59421833,33.34418251,22.53309001,24.10423798,26.01204397,21.94061745,45.90675001,18.14864547,39.39395142
PBXIP1,172.1089301,208.9586831,323.9834962,274.8316735,102.7801824,68.44657719,27.11711577,103.3406335,64.98009861,381.6175417,233.1692924,190.8886698,181.8345896,321.4271389,272.3122356,173.1055312,171.357448,202.5051597,201.3106946,284.9477531
PCBD1,53.16579873,45.36602989,235.3452953,54.27843098,84.71617594,48.33373927,58.04046204,91.06900017,48.00704561,54.44599677,57.60513265,49.61717134,42.69466755,82.40524746,63.75899213,40.50352532,41.18462271,44.36477664,60.97422616,64.1934863
PCBD2,11.28780426,5.072940602,16.02010774,23.11859097,9.023974768,7.345663429,8.340926141,16.31581594,9.321617836,8.25940485,14.66501571,12.16134362,14.73142455,18.74732345,15.51299985,15.89441519,18.75371212,13.26097097,13.88349618,12.83869726
PCBP1,433.0521578,388.0605937,499.8849187,362.09179,270.0127397,320.861483,848.9533035,354.8181769,390.7799208,574.557239,296.9405664,435.9203078,264.533455,483.1260449,385.9866964,261.0117153,323.5689495,306.9848696,422.423868,401.4287543
PCBP2,348.6704057,357.7778491,263.4204542,491.1758248,414.3802791,278.8326706,591.1859048,651.6483391,348.4686263,519.8469413,508.8180984,638.4427744,536.7707687,694.7400237,555.2978653,503.3396528,521.0590212,538.1487058,627.6732974,583.7217955
PCBP3,1.131187207,0.309797899,1.758694462,4.931547259,0.786787836,1.59740951,0.254962808,0.256773497,0.856503936,9.547872007,2.629896435,13.38303111,2.661065712,4.485874075,8.422414671,0.445637809,7.378911568,1.938480807,3.220622938,13.49709199
PCBP4,43.46647012,45.90817622,99.19036767,47.03816573,14.91685509,26.49037438,75.30508645,17.63178011,22.16917688,69.01558693,34.53039161,15.52098421,27.58099047,19.47336087,30.31318955,23.50326815,23.53407012,21.05895058,55.09876539,25.92429254
PCCA,2.719662859,5.789348245,3.837151554,14.606175,97.99522778,36.77672349,7.302863281,26.73654035,9.164592115,32.74028083,24.05538039,54.61498379,26.46363691,70.4774898,36.7284809,29.46161071,36.72295525,31.80870778,30.22598149,64.52268367
PCCB,73.40682939,52.06540947,47.83648937,111.3995691,119.1903287,126.7399227,162.5205784,70.82668951,50.51945716,55.47016297,62.96893273,78.77107727,50.88369298,99.80421569,73.68205975,53.93868001,75.55417094,60.3572433,70.7448998,84.850621
PCDH12,15.78848527,10.88165122,29.73792454,13.11414637,12.90974326,21.31089505,14.49645679,3.370152144,6.338129126,15.19730492,15.18505173,38.81634333,20.92097518,76.72659762,40.49887143,19.04689006,22.16124936,32.82200457,12.90425272,50.17516515
PCDH17,13.88712805,5.382738502,13.04631528,5.779647743,5.860766531,26.47827279,16.11729178,1.369458649,5.881327027,7.962066276,1.990995041,9.051593652,2.367025302,6.923285422,3.920455827,2.558291126,3.162390672,7.026992924,3.351188733,5.376890306
PCDH18,13.09289023,57.17707481,27.46760988,11.92052347,12.58860537,69.83825972,20.46987114,7.339442448,7.123257734,11.69531727,23.44619534,194.2205448,102.4289769,254.4761166,52.27899708,70.6583504,36.3552354,71.98812814,38.73451912,159.6332892
PCDH19,1.90135722,3.039891888,1.694741936,0.282700161,6.503042315,2.11777776,0.564560503,0.663331533,9.021841459,2.015294783,4.26429535,17.13139044,17.51010642,18.2546552,14.93149683,13.36913427,19.31754922,28.26216903,5.59256821,23.8393759
PCDH1,41.22816352,57.09962533,36.74072613,77.39702195,70.97147416,39.11232982,18.86724778,63.45515038,44.93790651,64.58854593,62.38946402,83.38017097,71.09897117,91.94745359,91.52107167,84.91876029,126.9614054,60.33521511,101.1014471,77.41624715
PCDH7,10.806448,23.31229193,9.20916373,1.601967581,56.03856217,34.79206319,4.097616554,15.55619434,1.955683987,1.552768112,14.82845561,4.942281197,21.64137419,8.893958426,15.4379672,20.46632901,18.01827243,19.38480807,7.137596781,24.93670045
PCDH9,0.433220632,4.569519016,0.127905052,0.298405726,1.027641255,1.500596813,1.511565218,1.444350919,1.156280314,0.462526672,0.980639349,22.15696851,6.233656695,36.32780104,10.42953799,4.753469964,18.90080006,7.533641317,0.870438632,77.00475045
PCDHA10,1.997628472,0.406609743,5.819679857,33.75125815,1.84654288,0.883415865,0.728465165,0.834513864,0.085650394,0.429489052,2.808194499,4.331437453,1.45550003,6.94921533,8.3098657,1.287398115,5.785458904,7.225246643,4.112822535,1.536254373
PCDHA4,0.120339065,0.271073162,0.447667681,0.439755807,18.59388395,0.556673011,3.496632793,0.010698896,0.071375328,0,1.619540743,0.194359373,2.984510163,1.218705674,4.164311931,1.369923635,1.054130224,3.854933422,2.524272032,0.246898024
PCDHAC2,1.299661897,0.638958167,0.927311626,0.65963371,2.215851456,1.306971417,0.63740702,0.192580123,0.142750656,0.627714769,0.832057629,4.386968703,1.234969723,3.215308586,4.408168035,1.105841971,2.304377699,1.740227088,0.326414487,2.139782877
PCDHB10,4.95796946,4.046735061,17.20322947,12.90997403,1.413006725,6.486450738,2.731744369,4.215364904,1.19910551,0.56163953,3.328230517,3.165281216,6.836439536,5.134121774,6.077644439,4.423367883,3.946859676,5.749357847,2.828925553,4.087533957
PCDHB12,1.131187207,0.677682905,1.662765673,1.193622903,1.107925728,0.774501581,0.928793086,0.502848098,0.171300787,0.231263336,1.931562354,4.359203078,2.866893999,3.137518862,2.607384497,1.898086965,2.745641514,4.625920107,1.588550503,4.361865095
PCDHB13,1.636611278,0.44533448,3.90110408,2.230190162,1.236380885,1.040736499,1.347660556,0.406558036,0.328326509,0.297338575,2.912201702,3.692828085,4.425308173,6.171318092,4.089279283,3.400051433,3.750742425,2.357016435,1.610311469,4.581330005
PCDHB14,4.765426957,3.020529519,18.09856483,6.062347904,2.456704875,2.093574585,2.476781562,8.291644165,3.069139104,1.189354298,10.16298961,5.469828066,10.5413487,8.375360267,10.59836145,8.203036709,7.084735692,9.40603755,6.354202012,6.885711565
PCDHB15,1.275594084,0.484059218,5.116202072,0.533989194,0.899186098,0.326742854,0.710253536,0.759621594,0.48535223,0.495564291,2.124718589,5.803015562,3.219742491,6.689916251,2.869998763,2.393240086,3.726227769,4.956342972,1.262136016,6.254749947
PCDHB16,12.00983864,3.349689787,25.67693915,30.39026734,3.628858181,2.214590457,9.087602936,0.406558036,0.799403674,1.65188097,7.057631676,11.93921862,18.00997512,14.65039799,17.50136501,14.90410895,12.45344544,22.42469842,9.683629779,8.175067914
PCDHB2,15.64407839,20.69837215,31.97626295,56.97978807,1.461177409,15.64735225,10.94518911,0.684729325,0.899329133,39.21565423,2.956776218,5.636421814,14.29036393,7.130724686,11.36744608,8.78071535,6.471869282,6.49831634,6.724138431,6.666246654
PCDHB3,0.842373452,1.239191598,1.566836885,1.476323065,5.138206274,0.447758726,0.600983761,0.213977914,9.550018886,0.52860191,5.081494807,4.942281197,5.49855567,6.093528368,5.57117407,2.690331959,4.314579521,9.339952977,4.24338833,4.224699526
PCDHB4,7.027801371,1.432815285,27.97923008,51.38860711,4.190849492,1.137549197,1.748316396,0.288870184,0.642377952,1.850106686,8.484016184,10.16221864,12.09976288,11.27950996,6.359016867,7.971965252,8.433041792,19.18655435,5.549046278,8.641430848
PCDHB5,7.316615126,0.44533448,1.247074255,2.481479194,0.931299887,0.859212691,0.746676794,0.192580123,0.214125984,0.726827627,3.922557395,2.165718727,16.7014953,2.515201071,9.679211515,2.690331959,3.701713112,4.449694579,7.464011268,3.950368388
PCDHB6,0.697966575,2.613919776,2.686006088,8.65376605,0.433536154,0.205726982,0.291386066,15.83436563,0.057100262,0.56163953,10.92075638,1.138390613,4.292989988,2.515201071,2.082155965,4.720459756,6.324781344,9.317924786,2.807164588,1.15219078
PCDHB7,1.058983768,3.330327418,13.2061966,1.963195565,0.947356782,0.484063488,0.764888423,0.363762454,0.385426771,0.330376194,6.686177378,4.109312456,8.056707238,4.226574996,3.939213989,4.390357675,5.80997356,9.119671068,3.742886117,4.910527371
PCDHB8,5.126444151,7.938571172,3.613317713,10.82113395,0.770730941,0.665587296,0.965216344,0.203279018,0.22840105,0.759865246,1.931562354,1.193921862,2.91100006,3.007869322,1.838299861,1.914592069,1.716025946,2.709467491,1.6538334,3.758336591
PCDHB9,6.089156667,5.86679772,37.15641755,28.44277734,0.80284473,14.75183479,5.936991096,11.16964711,1.898583725,0.56163953,3.075641594,2.498906223,7.159883987,4.408084351,5.383592451,3.449566745,4.093947614,5.859498802,2.785403622,3.566304795
PCDHGA10,14.48882337,1.258553966,0.927311626,0.298405726,0.722560257,1.778933318,0.528137245,11.90787091,0.242676115,9.878248201,5.824403405,3.220812465,8.791808263,11.38322959,3.639083399,6.337959952,4.608755398,4.625920107,4.569802817,11.87853828
PCDHGA11,1.179322833,0.735770011,0.447667681,0.4868725,0.433536154,1.137549197,0.491713987,0.278171288,0.099925459,0.297338575,1.129221068,5.08110932,2.528747527,5.237841406,1.350587653,1.749541028,2.647582888,2.401072817,2.284901409,7.681271865
PCDHGA12,3.898985692,2.904355307,1.023240414,1.366384113,3.227435816,6.00238725,1.129121006,1.027093987,0.656653018,0.52860191,1.337235476,8.274156161,4.675242521,7.545603213,2.307253908,3.135969768,10.61484621,8.921417349,3.895212877,13.7165569
PCDHGA2,0.601695323,5.576362189,2.430195984,0.015705565,1.862599774,0.242031744,0.582772132,0.363762454,0.22840105,0.858978104,3.239081485,7.496718669,6.512995085,11.04614079,8.741303422,2.921403415,4.314579521,7.401472171,7.768664789,11.27500977
PCDHGA4,1.083051581,0.832581855,0.607548996,3.502340888,0.786787836,1.089142848,0.764888423,0.9949973,0.84222887,0.429489052,2.808194499,7.38565617,4.160671804,13.35390259,5.346076127,6.519516096,5.662885622,7.665810463,1.91496499,11.90597139
PCDHGA5,0.842373452,0.367885006,0.799406574,1.272150726,4.28719086,0.278336506,0.491713987,0.417256932,0.242676115,0.198225716,2.273300308,2.3600781,4.734050603,3.189378678,6.415291353,2.904898311,3.383022579,6.03572433,1.370940845,3.429139225
PCDHGA6,1.371865336,0.542146324,0.831382837,1.601967581,0.529877522,0.701892057,0.582772132,0.92010503,0.22840105,0.660752388,3.967131911,3.776124959,6.277762757,6.430617171,4.933396567,2.525280918,2.402436324,6.167893476,4.265149296,6.282183061
PCDHGA7,0.505424071,0.367885006,1.343003044,0.926628307,0.529877522,0.21782857,0.509925616,0.331665767,0.328326509,0.495564291,1.010355693,1.443812484,5.660277895,1.503934661,2.832482439,3.515587161,1.250247475,3.370313221,0.913960563,2.276948446
PCDHGA9,1.516272214,1.142379754,1.215097992,0.376933548,1.862599774,1.657917446,0.600983761,0.288870184,0.428251968,0.330376194,7.354795115,3.859421833,4.542924337,6.482476987,5.102220023,5.958342559,2.623068232,9.207783832,4.308671228,5.239724737
PCDHGB1,4.139663821,3.717574793,1.055216677,10.02015016,0.578048206,9.051987224,2.567839707,6.783099872,7.879836211,5.979809112,0.564610534,0.583078119,3.028616225,1.607654293,3.188887515,0.561173537,4.363608834,4.669976489,0.478741248,1.399088804
PCDHGB2,3.008476614,0.619595799,0.447667681,1.303561855,7.418285308,0.762399993,0.564560503,0.502848098,0.58527769,0.462526672,4.100855458,2.748796845,5.278025362,6.352827447,7.634571873,1.336913427,5.908032186,2.709467491,2.654837827,3.538871681
PCDHGB4,4.837630396,8.383905652,0.287786367,0.251289032,0.20873963,0.435657139,0.254962808,0.84521276,0.185575853,0.231263336,2.778478155,3.66506246,8.70359614,3.967275916,3.732874208,1.964107381,3.995888989,3.766820658,3.133579075,6.337049289
PCDHGB5,1.347797523,0.910031329,0.54359647,0.204172339,0.80284473,2.214590457,3.696960713,9.489920483,0.256951181,1.222391918,4.145429974,5.358765567,17.11315187,11.02021088,7.747120844,9.589465448,12.37990147,9.339952977,10.8804829,12.34490121
PCDHGB6,3.489832873,1.452177653,1.119169203,0.863806049,1.027641255,1.379580941,0.728465165,0.588439263,0.285501312,0.759865246,4.487167929,11.93921862,9.997373945,14.90969707,8.872610555,3.581607577,5.417739058,5.727329656,8.399732797,15.06077948
PCDHGB7,3.032544427,9.506923037,2.909839929,0.691044839,1.926827353,9.281917381,2.531416449,0.62053595,0.870779002,1.387580015,17.56235925,26.90489033,22.71462168,22.45530028,22.58482687,19.14592069,23.58309943,23.26176968,12.01205312,36.18427711
PCDHGC3,99.7129489,56.28640584,186.0698741,55.86469299,45.85849099,52.96864716,54.67131065,37.62801616,61.72538365,28.87487936,148.3439888,250.057216,124.0997551,126.1749321,188.219396,100.1859815,133.4577893,169.4408451,166.8195638,173.6790435
PCF11,59.35122665,44.74643409,56.50205663,42.71913549,100.2913637,58.37805664,75.06833527,48.90465223,43.59605034,91.34901764,61.14137758,67.16504615,91.31424937,77.73786403,57.98147828,101.8695021,69.03327234,87.18757992,48.4181489,75.44106296
PCGF1,16.26984153,11.55933412,14.90093854,19.45919444,6.759952629,10.05641896,38.11693977,17.78156465,14.7318677,19.95472212,10.90589821,7.38565617,8.189025423,8.427220083,9.472871734,10.31569003,5.932546842,10.28716519,9.923000403,9.711322287
PCGF2,31.21595335,30.45700598,348.7651,42.42072977,27.90688282,33.89654574,51.52069881,17.36430772,15.21721993,6.508411022,37.48716783,28.90401531,31.50642995,23.64807605,29.07515087,28.50431468,31.77099466,28.48245094,43.73954125,16.2952696
PCGF3,59.32715883,42.42294985,140.4717231,77.49125534,46.53288057,44.23130121,62.11986696,68.46223356,41.26921465,52.06728818,67.17379539,49.92259321,80.05250166,59.53506865,53.31069598,97.44613426,67.43981968,43.13119795,70.02678793,58.89889534
PCGF5,68.68953806,30.80552862,24.87753258,38.83986106,31.56785479,79.91888185,33.56403249,49.50379039,59.92672539,30.92321176,61.58712273,80.85349913,75.68600157,106.1829731,50.85337678,102.793788,76.77990376,87.58408735,34.90458914,65.7846069
PCGF6,16.07729903,11.28826096,13.14224407,17.70017121,8.95974719,13.92892686,26.0062064,15.98415017,8.379463507,15.6598316,8.320576292,12.38346862,8.453661792,16.23212238,7.615813711,9.209848055,12.45344544,11.27843378,6.745899397,13.96345493
PCID2,45.80104798,35.87846922,22.03164517,68.71184477,47.9137735,123.3393767,87.88932218,174.4989888,40.39843565,62.37502543,38.89869417,36.59509335,36.34339469,36.14629168,33.91475663,38.95204554,22.7005718,38.48324965,39.75728451,36.81523872
PCIF1,60.02512541,44.90133304,37.15641755,91.10797977,55.81376565,23.70700932,31.92498586,53.2056083,49.54875269,33.99571036,51.06753699,35.1790465,41.95956653,43.97712388,56.96853754,49.59783764,53.90772936,45.81863725,66.65383823,43.26202047
PCK1,0.048135626,0.60023343,0.031976263,0.094233387,0.096341368,0.072609523,0.874158198,0.331665767,0,3.33679956,1.322377304,133.4415923,18.80388423,431.6033178,80.02231845,21.50615057,53.90772936,52.03058711,1.936725956,173.4595786
PCK2,51.60139089,48.30910994,21.71188254,25.94559259,177.6855957,43.03324407,33.92826507,31.09099089,44.1527779,56.59344203,42.62809533,77.68821791,24.50826819,111.1355855,49.80291971,33.52186631,44.19992544,23.30582606,54.88115574,54.04323419
PCLO,14.22407743,18.16190185,0.287786367,4.931547259,83.59219332,17.61991096,41.94138189,4.172569322,26.83712333,9.38268391,11.35164337,4.886749947,23.24389442,63.00967632,6.340258705,25.3188296,34.07537236,19.45089264,10.29293682,38.51609178
PCM1,171.5553704,133.8326925,65.71122036,181.2736257,515.3139186,181.7174334,292.2784359,169.6737868,113.4582214,187.2902644,179.6055825,174.673545,224.7350855,221.8562924,132.6202043,242.0473508,175.9416888,194.5089264,137.2899332,222.6471516
PCMT1,117.9563511,71.6601266,45.0545545,151.291703,72.23996883,72.67003112,220.6520985,95.4555474,117.8121164,88.63993285,66.52003582,78.9099054,55.85297591,80.9013128,71.76872724,69.17289104,80.72676343,72.25246643,73.98728371,81.33918243
PCMTD1,90.85599375,57.02217586,575.1250654,61.98986316,346.4275011,62.383682,127.6635202,65.46654277,126.5770067,61.6481978,79.17919832,107.1475457,111.117871,165.8217613,79.55336441,107.2006507,119.2883179,117.5644553,48.98393401,124.381738
PCMTD2,63.10580546,40.7190614,109.806487,48.23178864,89.79015463,38.72507903,74.83158409,67.74540755,40.74103722,52.9593039,70.91805472,75.13378044,99.70910308,69.75145238,67.45435001,100.1859815,116.8858816,96.68173023,56.07800886,57.25290851
PCNA,206.4536992,182.7807606,166.6602825,381.0012897,118.4998822,125.2272243,243.7262326,150.3836779,287.5140962,169.2186866,63.4592524,58.58546812,45.7379858,34.04596914,49.55906361,52.2716645,64.64514885,52.33898178,84.8677666,42.02753035
PCNP,156.8740046,78.10779538,104.81819,118.8754178,106.4572112,101.8832626,155.072022,152.3629736,134.9992954,97.59312771,103.9923455,117.4763581,119.7626591,132.5796193,94.55989389,154.0256309,130.0257374,139.5265617,82.86575775,100.9812919
